run_id,source_run_id,scenario_id,dataset,scenario,model_label,model,request_rate,burstiness,seed,num_prompts,micro_batch,dataset_name,dataset_path,success,failed,duration_s,req_s,out_tok_s,total_tok_s,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,p99_itl_ms,pp_makespan_ms,bubble_pct,overlap_pct,idle_pct,avg_power_w,max_power_w,energy_j,energy_per_request_j,energy_per_output_token_j,tokens_per_joule,output_tokens_per_second_per_watt
0001_C001_GovReport-GAO-1K_capacity_probe_3B_qps-10_burst-1_seed-0_mb-1,0001_C001_GovReport-GAO-1K_capacity_probe_3B_qps-10_burst-1_seed-0_mb-1,C001,GovReport-GAO-1K,capacity_probe,3B,Qwen/Qwen2.5-3B,10,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,85.40456679696217,2.3417951463353592,299.749778730926,3370.3115746058493,19805.29271103209,44552.96723533422,404.6102371598836,589.9603873606236,404.61023905782,1235.0530916429125,,,,,107.13203039459614,162.0,10077.176926851273,50.385884634256364,0.39363972370512784,2.540394019657151,2.7979473330885893
0002_C002_GovReport-GAO-1K_capacity_probe_7B_qps-10_burst-1_seed-0_mb-1,0002_C002_GovReport-GAO-1K_capacity_probe_7B_qps-10_burst-1_seed-0_mb-1,C002,GovReport-GAO-1K,capacity_probe,7B,Qwen/Qwen2.5-7B,10,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,127.37601393903606,1.5701543313776705,200.97975441634182,2259.7661137187433,36311.59850294702,78753.5261435248,592.7184314013451,886.0827620323622,592.7184329138277,1836.9378740037791,,,,,124.86006847489092,169.0,16924.681775808334,84.62340887904168,0.6611203818675131,1.512583831064518,1.609639950315728
0003_C003_GovReport-GAO-1K_capacity_probe_14B_qps-10_burst-1_seed-0_mb-1,0003_C003_GovReport-GAO-1K_capacity_probe_14B_qps-10_burst-1_seed-0_mb-1,C003,GovReport-GAO-1K,capacity_probe,14B,Qwen/Qwen2.5-14B,10,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_1K.jsonl,200,0,312.5037959259935,0.6399922260379954,81.91900493286342,921.076811713883,110062.46194779058,254914.74536062215,835.1130217188552,1199.495272529054,835.1130233091434,3063.336459188722,,,,,132.46529171563836,183.0,42518.04349017143,212.59021745085715,1.6608610738348215,0.6020973191280016,0.6184186353412331
0004_C004_GovReport-GAO-2K_capacity_probe_3B_qps-10_burst-1_seed-0_mb-1,0004_C004_GovReport-GAO-2K_capacity_probe_3B_qps-10_burst-1_seed-0_mb-1,C004,GovReport-GAO-2K,capacity_probe,3B,Qwen/Qwen2.5-3B,10,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,193.77504207892343,1.0321246629818364,132.11195686167505,2826.6024051586314,66209.41127291066,150261.81777856546,849.4833836206657,1324.206333618765,849.4833853786196,2042.0519629307091,,,,,106.93642322482593,158.0,21706.085419893265,108.53042709946632,0.8478939617145806,1.1793927603610197,1.235425244997389
0005_C005_GovReport-GAO-2K_capacity_probe_7B_qps-10_burst-1_seed-0_mb-1,0005_C005_GovReport-GAO-2K_capacity_probe_7B_qps-10_burst-1_seed-0_mb-1,C005,GovReport-GAO-2K,capacity_probe,7B,Qwen/Qwen2.5-7B,10,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,285.133194046095,0.7014265759870376,89.78260172634081,1920.944356662501,104445.77293018345,232752.5088222162,1239.197216156465,1962.3192801922708,1239.1972177326277,3015.2680468652397,,,,,117.63668526000275,166.0,34785.71449661255,173.92857248306274,1.3588169725239276,0.7359342871192984,0.7632194117668453
0006_C006_GovReport-GAO-2K_capacity_probe_14B_qps-10_burst-1_seed-0_mb-1,0006_C006_GovReport-GAO-2K_capacity_probe_14B_qps-10_burst-1_seed-0_mb-1,C006,GovReport-GAO-2K,capacity_probe,14B,Qwen/Qwen2.5-14B,10,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_2K.jsonl,200,0,615.967288059881,0.32469256708410965,41.560648586766035,889.2111815307198,265875.32410280313,555128.0516311387,939.380411538873,1190.8833798806095,939.3804135769294,3648.1367020937614,,,,,133.15445524447162,174.0,83345.71161365509,416.72855806827545,3.255691859908402,0.3071543754844584,0.31212360495531805
0007_C007_GovReport-GAO-3K_capacity_probe_3B_qps-10_burst-1_seed-0_mb-1,0007_C007_GovReport-GAO-3K_capacity_probe_3B_qps-10_burst-1_seed-0_mb-1,C007,GovReport-GAO-3K,capacity_probe,3B,Qwen/Qwen2.5-3B,10,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,321.65513681201264,0.6217839453218107,79.58834500119177,2507.3935022258274,125924.75094590802,275341.28153225407,1190.1893198325326,1720.0464266518636,1190.1893213105125,2251.83068218641,,,,,106.79158581921631,169.0,35294.07378745079,176.47036893725397,1.3786747573222966,0.7253342346981314,0.7452679383928623
0008_C008_GovReport-GAO-3K_capacity_probe_7B_qps-10_burst-1_seed-0_mb-1,0008_C008_GovReport-GAO-3K_capacity_probe_7B_qps-10_burst-1_seed-0_mb-1,C008,GovReport-GAO-3K,capacity_probe,7B,Qwen/Qwen2.5-7B,10,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,468.82256332202815,0.42660062814131794,54.604880402088696,1720.3011610301157,190766.8206219445,412112.1483780327,1723.2879063576243,2488.603483938179,1723.2879088351624,3216.5735012642103,,,,,115.38905722363508,175.0,55267.65318775177,276.33826593875887,2.1588927026465536,0.46320041694249803,0.47322407961319235
0009_C009_GovReport-GAO-3K_capacity_probe_14B_qps-10_burst-1_seed-0_mb-1,0009_C009_GovReport-GAO-3K_capacity_probe_14B_qps-10_burst-1_seed-0_mb-1,C009,GovReport-GAO-3K,capacity_probe,14B,Qwen/Qwen2.5-14B,10,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3K.jsonl,200,0,999.5256813280284,0.20009490875138722,25.612148320177564,806.8987271326691,458656.83294327,934533.8192352093,1068.0512552375092,1255.0463219119345,1068.0512573752337,4492.674255503806,,,,,128.54303983844676,182.0,129859.8691804409,649.2993459022045,5.072651139860973,0.1971355751516173,0.1992495926062351
0010_C010_GovReport-GAO-3.5K_capacity_probe_3B_qps-10_burst-1_seed-0_mb-1,0010_C010_GovReport-GAO-3.5K_capacity_probe_3B_qps-10_burst-1_seed-0_mb-1,C010,GovReport-GAO-3.5K,capacity_probe,3B,Qwen/Qwen2.5-3B,10,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,410.2252195070032,0.48753706620074266,62.40474447369506,2283.138518703409,164965.07040249417,365924.0891367686,1397.3016463755905,1972.1761115039992,1397.3016478395177,2331.2441378249787,,,,,99.39186436214108,166.0,42205.40003442764,211.0270001721382,1.6486484388448297,0.6065574542385016,0.6278657199377918
0011_C011_GovReport-GAO-3.5K_capacity_probe_7B_qps-10_burst-1_seed-0_mb-1,0011_C011_GovReport-GAO-3.5K_capacity_probe_7B_qps-10_burst-1_seed-0_mb-1,C011,GovReport-GAO-3.5K,capacity_probe,7B,Qwen/Qwen2.5-7B,10,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,592.2608188600279,0.337689061358062,43.224199853831934,1581.399562785111,244986.9924212899,538296.2406122335,2007.1752452029937,2830.0075048768863,2007.1752472224875,3313.1916151707987,,,,,108.33499629332954,176.0,65318.39098787308,326.5919549393654,2.551499647963792,0.39192637192720897,0.39898648943317827
0012_C012_GovReport-GAO-3.5K_capacity_probe_14B_qps-10_burst-1_seed-0_mb-1,0012_C012_GovReport-GAO-3.5K_capacity_probe_14B_qps-10_burst-1_seed-0_mb-1,C012,GovReport-GAO-3.5K,capacity_probe,14B,Qwen/Qwen2.5-14B,10,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.5K.jsonl,200,0,1106.6561400420032,0.18072461062061154,23.132750159438277,846.334255159377,516799.7759932256,1041390.2582179707,1015.239849719219,1093.1402585130024,1015.2398517867642,4166.453346477356,,,,,133.93150024651538,178.0,150550.90963816643,752.7545481908321,5.880894907740876,0.17004214761323566,0.17272075737865963
0013_C013_GovReport-GAO-3.8K_capacity_probe_3B_qps-10_burst-1_seed-0_mb-1,0013_C013_GovReport-GAO-3.8K_capacity_probe_3B_qps-10_burst-1_seed-0_mb-1,C013,GovReport-GAO-3.8K,capacity_probe,3B,Qwen/Qwen2.5-3B,10,1,0,200,1,custom,/workspace/DATASET/vllm_custom/gov_report_gao_3.8K.jsonl,200,0,448.6965630080085,0.44573552928336185,57.05414774827032,2231.5816133900903,182782.42799457745,403420.37853459123,1459.5005856811686,2028.6646012287938,1459.5005874163894,2448.9838030352257,,,,,101.40032018207378,171.0,46488.01274609566,232.4400637304783,1.8159379978943617,0.5506795943250993,0.5626624023062673
